t,y_t,true_h,h_mean,true_vol,vol,ess,loglik,scenario,sigma
235,-0.16559528,-4.323463,-4.122674,0.11512561,0.35605651,779.03,-0.2021,Gradual Build,20.0
236,0.14423089,-4.272728,-4.047203,0.11808339,0.35747057,828.16,0.1098,Gradual Build,20.0
237,0.06422149,-4.371862,-4.199892,0.11237304,0.31631815,858.46,0.9560,Gradual Build,20.0
238,-0.15085445,-4.362420,-4.075870,0.11290485,0.32613611,829.37,0.0357,Gradual Build,20.0
239,0.21026793,-4.335063,-3.902817,0.11445981,0.30435717,782.73,-0.4755,Gradual Build,20.0
240,-0.05357705,-4.612285,-4.100009,0.09964488,0.30349970,860.07,1.0080,Gradual Build,20.0
241,-0.08003376,-4.616099,-4.175112,0.09945503,0.29756224,867.82,0.8022,Gradual Build,20.0
242,0.10356187,-4.696380,-4.166373,0.09554195,0.30670533,861.45,0.5611,Gradual Build,20.0
243,0.11476018,-4.701658,-4.202763,0.09529012,0.29562795,867.99,0.4514,Gradual Build,20.0
244,-0.11019602,-4.829650,-4.233859,0.08938298,0.33063918,860.16,0.4942,Gradual Build,20.0
245,0.09231382,-4.737211,-4.251188,0.09361117,0.31411245,868.90,0.6935,Gradual Build,20.0
246,-0.04370627,-4.626745,-4.369869,0.09892707,0.30071846,850.96,1.1963,Gradual Build,20.0
247,-0.10737265,-4.522236,-4.345417,0.10423389,0.29085562,866.98,0.5015,Gradual Build,20.0
248,-0.10251595,-4.458961,-4.330842,0.10758433,0.28817457,854.52,0.5421,Gradual Build,20.0
249,-0.00539349,-4.421857,-4.521633,0.10959885,0.30301213,495.95,1.7114,Gradual Build,20.0
250,-0.14217018,-4.302634,-4.341051,0.11633083,0.33469731,800.53,-0.0116,Gradual Build,20.0
251,-0.08361723,-4.369315,-4.382007,0.11251628,0.31635338,850.74,0.7588,Gradual Build,20.0
252,-0.13846701,-4.361818,-4.229559,0.11293883,0.33828640,823.14,0.1131,Gradual Build,20.0
253,0.01935370,-4.372716,-4.440595,0.11232507,0.30123791,769.15,1.4626,Gradual Build,20.0
254,0.18777600,-4.475061,-4.124578,0.10672171,0.30509341,759.68,-0.4366,Gradual Build,20.0
255,0.04947036,-4.282500,-4.286971,0.11750787,0.29045361,852.38,1.1102,Gradual Build,20.0
256,0.07857832,-4.344599,-4.370952,0.11391538,0.27674040,863.59,0.8307,Gradual Build,20.0
257,-0.16257949,-4.348978,-4.213365,0.11366624,0.33084089,801.78,-0.1235,Gradual Build,20.0
258,0.02738870,-4.376298,-4.426902,0.11212408,0.33856738,805.79,1.3565,Gradual Build,20.0
