date,price,return,log_return
2011-07-28,100.5467224121,-0.0029093657,-0.0029136061
2011-07-29,99.8594894409,-0.0068349614,-0.0068584268
2011-08-01,99.4348297119,-0.0042525726,-0.0042616405
2011-08-02,96.8945159912,-0.0255475242,-0.0258795290
2011-08-03,97.4195785522,0.0054189090,0.0054042795
2011-08-04,92.8563003540,-0.0468414898,-0.0479740616
2011-08-05,92.7173156738,-0.0014967717,-0.0014978930
2011-08-08,86.6792602539,-0.0651232769,-0.0673406053
2011-08-09,90.7097778320,0.0464992152,0.0454505130
2011-08-10,86.7024230957,-0.0441777594,-0.0451833240
2011-08-11,90.5939483643,0.0448836968,0.0439055843
2011-08-12,91.2039413452,0.0067332641,0.0067106969
2011-08-15,93.1342544556,0.0211647993,0.0209439358
2011-08-16,92.3389434814,-0.0085394035,-0.0085760731
2011-08-17,92.4007339478,0.0006691702,0.0006689464
2011-08-18,88.4165420532,-0.0431186174,-0.0440758423
2011-08-19,86.9726715088,-0.0163303214,-0.0164651307
2011-08-22,87.0421524048,0.0007988819,0.0007985630
2011-08-23,89.9067611694,0.0329105920,0.0323806346
2011-08-24,91.1730651855,0.0140846361,0.0139863693
2011-08-25,89.7832412720,-0.0152437994,-0.0153611805
2011-08-26,91.0881042480,0.0145334804,0.0144288816
2011-08-29,93.7056427002,0.0287363369,0.0283311917
2011-08-30,93.9527053833,0.0026365828,0.0026331131
2011-08-31,94.3696517944,0.0044378329,0.0044280148
2011-09-01,93.3813247681,-0.0104729329,-0.0105281599
2011-09-02,90.9954452515,-0.0255498572,-0.0258819232
2011-09-06,90.3314437866,-0.0072970846,-0.0073238386
2011-09-07,92.8794403076,0.0282071936,0.0278166969
2011-09-08,91.9142913818,-0.0103914163,-0.0104457840
2011-09-09,89.5052566528,-0.0262095773,-0.0265591703
2011-09-12,90.0843353271,0.0064697728,0.0064489336
2011-09-13,90.9105377197,0.0091714324,0.0091296302
2011-09-14,92.1690979004,0.0138439417,0.0137489896
2011-09-15,93.7597045898,0.0172574835,0.0171102645
2011-09-16,94.3145904541,0.0059181699,0.0059007264
2011-09-19,93.3754959106,-0.0099570442,-0.0100069471
2011-09-20,93.2668457031,-0.0011635837,-0.0011642612
2011-09-21,90.5193557739,-0.0294583773,-0.0299009894
2011-09-22,87.5933761597,-0.0323243531,-0.0328583233
2011-09-23,88.1211395264,0.0060251516,0.0060070729
2011-09-26,90.2166824341,0.0237802520,0.0235019060
2011-09-27,91.2256240845,0.0111835375,0.0111214641
2011-09-28,89.3629379272,-0.0204184534,-0.0206297918
2011-09-29,90.0692062378,0.0079033694,0.0078723014
2011-09-30,87.8184738159,-0.0249889226,-0.0253064466
2011-10-03,85.3193054199,-0.0284583447,-0.0288711337
2011-10-04,87.1897964478,0.0219234207,0.0216865582
2011-10-05,88.8041229248,0.0185150848,0.0183457674
2011-10-06,90.4106979370,0.0180912210,0.0179295222
2011-10-07,89.8053359985,-0.0066956893,-0.0067182059
2011-10-10,92.8089218140,0.0334455161,0.0328983809
2011-10-11,92.9020309448,0.0010032347,0.0010027318
2011-10-12,93.7169876099,0.0087722158,0.0087339635
2011-10-13,93.5307312012,-0.0019874349,-0.0019894124
2011-10-14,95.1295394897,0.0170939355,0.0169494781
2011-10-17,93.3134078979,-0.0190911425,-0.0192757315
2011-10-18,95.1373291016,0.0195461857,0.0193576124
2011-10-19,94.0119018555,-0.0118295022,-0.0119000275
2011-10-20,94.4232482910,0.0043754719,0.0043659274
2011-10-21,96.2161102295,0.0189875054,0.0188094926
2011-10-24,97.3958435059,0.0122612863,0.0121867256
2011-10-25,95.5021057129,-0.0194437229,-0.0196352387
2011-10-26,96.4722595215,0.0101584546,0.0101072043
2011-10-27,99.8328475952,0.0348347607,0.0342417625
2011-10-28,99.8095626831,-0.0002332390,-0.0002332662
2015-08-04,175.4953765869,-0.0019543922,-0.0019563046
2015-08-05,176.0736694336,0.0032952027,0.0032897855
2015-08-06,174.6320190430,-0.0081877682,-0.0082214721
2015-08-07,174.2967681885,-0.0019197559,-0.0019216010
2015-08-10,176.4927825928,0.0125992836,0.0125205730
2015-08-11,174.9002227783,-0.0090233708,-0.0090643279
2015-08-12,175.1097412109,0.0011979312,0.0011972142
2015-08-13,174.8918609619,-0.0012442497,-0.0012450245
2015-08-14,175.5288696289,0.0036423002,0.0036356831
2015-08-17,176.5095367432,0.0055869278,0.0055713788
2015-08-18,175.9982604980,-0.0028965928,-0.0029007960
2015-08-19,174.6068878174,-0.0079056047,-0.0079370197
2015-08-20,170.9608612061,-0.0208813447,-0.0211024433
2015-08-21,165.8145294189,-0.0301023974,-0.0305647774
2015-08-24,158.8325805664,-0.0421069787,-0.0430191760
2015-08-25,156.9634857178,-0.0117677043,-0.0118374918
2015-08-26,162.9899139404,0.0383938226,0.0376751180
2015-08-27,167.0214538574,0.0247349043,0.0244339492
2015-08-28,167.0298309326,0.0000501557,0.0000501544
2015-08-31,165.6803588867,-0.0080792278,-0.0081120416
2015-09-01,160.7352600098,-0.0298472246,-0.0303017194
2015-09-02,163.7861328125,0.0189807314,0.0188028448
2015-09-03,163.9034729004,0.0007164226,0.0007161661
2015-09-04,161.4224700928,-0.0151369752,-0.0152527086
2015-09-08,165.4792785645,0.0251316218,0.0248210159
2015-09-09,163.2665252686,-0.0133717848,-0.0134619921
2015-09-10,164.1549835205,0.0054417662,0.0054270132
2015-09-11,164.9009094238,0.0045440345,0.0045337415
2015-09-14,164.2890319824,-0.0037105765,-0.0037174778
2015-09-15,166.3425750732,0.0124995751,0.0124221003
2015-09-16,167.7841644287,0.0086663884,0.0086290508
2015-09-17,167.4070739746,-0.0022474734,-0.0022500028
2015-09-18,164.6713562012,-0.0163417095,-0.0164767080
2015-09-21,165.5223693848,0.0051679491,0.0051546411
2015-09-22,163.3738555908,-0.0129802020,-0.0130651810
2015-09-23,163.1127319336,-0.0015983197,-0.0015995984
2015-09-24,162.5229187012,-0.0036159852,-0.0036225387
2015-09-25,162.4807891846,-0.0002592220,-0.0002592556
2015-09-28,158.4029846191,-0.0250971489,-0.0254174529
2015-09-29,158.4956207275,0.0005848129,0.0005846420
2018-01-17,246.7751770020,0.0095312930,0.0094861568
2018-01-18,246.3604431152,-0.0016806143,-0.0016820281
2018-01-19,247.4813995361,0.0045500666,0.0045397463
2018-01-22,249.4935913086,0.0081306788,0.0080978029
2018-01-23,250.0231475830,0.0021225246,0.0021202752
2018-01-24,249.9260101318,-0.0003885138,-0.0003885893
2018-01-25,250.0320434570,0.0004242589,0.0004241689
2018-01-26,252.9267883301,0.0115774956,0.0115109892
2018-01-29,251.2499389648,-0.0066297816,-0.0066518562
2018-01-30,248.6727447510,-0.0102574919,-0.0103104625
2018-01-31,248.7964935303,0.0004976371,0.0004975133
2018-02-01,248.5139160156,-0.0011357777,-0.0011364232
2018-02-02,243.1038208008,-0.0217697878,-0.0220102458
2018-02-05,232.9365692139,-0.0418226729,-0.0427224168
2018-02-06,237.5259246826,0.0197021682,0.0195105927
2018-02-07,236.2373962402,-0.0054247908,-0.0054395584
2018-02-08,227.3764801025,-0.0375085244,-0.0382300694
2018-02-09,230.7919006348,0.0150209931,0.0149092951
2018-02-12,234.1810455322,0.0146848520,0.0145780736
2018-02-13,234.7635192871,0.0024872797,0.0024841915
2018-02-14,237.9319152832,0.0134961173,0.0134058559
2018-02-15,240.9679412842,0.0127600620,0.0126793384
2018-02-16,241.0385589600,0.0002930584,0.0002930155
2018-02-20,239.5294036865,-0.0062610533,-0.0062807359
2018-02-21,238.3379516602,-0.0049741368,-0.0049865490
2018-02-22,238.6468505859,0.0012960543,0.0012952151
2018-02-23,242.4506683350,0.0159391073,0.0158134136
2018-02-26,245.2660827637,0.0116123187,0.0115454132
2018-02-27,242.2035827637,-0.0124864391,-0.0125650497
2018-02-28,239.7500000000,-0.0101302497,-0.0101819098
2018-03-01,236.2638702393,-0.0145406872,-0.0146474391
2018-03-02,237.4818267822,0.0051550690,0.0051418271
2018-03-05,240.2266082764,0.0115578591,0.0114915773
2018-03-06,240.8355560303,0.0025348889,0.0025316815
2018-03-07,240.7472991943,-0.0003664610,-0.0003665282
2018-03-08,241.9123229980,0.0048391978,0.0048275265
2018-03-09,246.1221771240,0.0174023963,0.0172527088
2018-03-12,245.8132629395,-0.0012551254,-0.0012559137
2018-03-13,244.2245941162,-0.0064629093,-0.0064838843
2018-03-14,242.9714355469,-0.0051311727,-0.0051443824
2018-03-15,242.7066497803,-0.0010897815,-0.0010903757
2018-03-16,242.9698638916,0.0010844948,0.0010839072
2018-03-19,239.6823425293,-0.0135305725,-0.0136229449
2018-03-20,240.0899505615,0.0017006177,0.0016991733
2018-03-21,239.6291961670,-0.0019190907,-0.0019209345
2018-03-22,233.6391754150,-0.0249970406,-0.0253147727
